B1,B2,B3,B4,B5,Zone
0,-88,0,0,0,13
0,-79,0,0,0,13
0,0,0,-70,0,13
0,0,0,-58,0,13
0,0,0,-71,0,13
-78,0,-54,0,0,13
0,-78,0,0,0,13
0,0,-52,0,0,13
0,-71,0,0,0,13
-82,0,-58,0,0,13
0,0,0,-64,0,13
0,-75,0,0,0,13
-81,0,0,0,0,13
0,-89,0,0,0,13
0,0,-56,0,0,13
-76,0,0,0,0,13
0,-76,0,0,0,13
0,0,0,-74,0,13
-91,0,0,0,-64,13
0,0,-64,0,0,13
0,-81,0,0,0,13
0,0,-55,0,-75,13
0,-72,0,0,0,13
0,-68,0,0,0,13
0,0,0,-67,0,13
-77,0,-51,0,0,13
-86,0,-58,0,0,13
0,-76,0,0,0,13
-77,0,-53,0,0,13
0,0,-46,0,0,13
0,-72,0,0,0,13
-89,0,-58,-68,0,13
0,0,0,-71,0,13
0,0,-57,0,0,13
0,-67,0,0,0,13
0,0,0,-76,0,13
-86,0,-66,0,0,13
0,0,-60,0,0,13
-74,0,-52,0,0,13
-78,0,-59,0,0,13
-90,0,0,0,0,13
0,0,-53,0,0,13
0,0,0,0,-82,13
0,0,-57,0,0,13
0,0,0,-66,0,13
0,0,-55,0,0,13
0,-79,0,0,0,13
0,0,0,-63,0,13
0,-68,0,0,0,13
0,0,-59,0,0,13
0,-68,0,0,0,13
0,0,0,-63,0,13
0,0,0,-79,0,13
0,0,0,0,-74,13
0,-70,0,0,0,13
0,0,0,0,-74,13
0,-70,0,0,0,13
0,0,0,-78,0,13
0,-64,0,0,0,13
0,0,-58,0,0,13
0,-75,0,0,0,13
-89,0,-62,0,0,13
-84,0,0,0,0,13
0,0,0,-79,0,13
0,0,0,0,-71,13
0,0,-70,0,0,13
0,0,0,-66,0,13
0,0,0,0,-74,13
0,-69,0,0,-75,13
0,0,-62,0,0,13
0,0,0,0,-75,13
0,0,-49,0,0,13
0,-68,0,0,0,13
0,0,0,-76,0,13
0,0,0,0,-76,13
0,0,0,0,-94,13
0,-73,0,0,0,13
0,0,-53,0,0,13
-84,0,0,0,-86,13
0,-61,0,0,0,13
0,0,-66,-68,0,13
0,0,0,0,-79,13
0,0,0,0,-73,13
0,0,0,-78,0,13
0,-69,0,0,0,13
-88,0,0,0,0,13
0,-72,0,0,0,13
-82,0,0,0,-71,13
0,0,0,0,-82,13
0,-70,0,0,0,13
0,0,0,-60,0,13
0,0,0,0,-74,13
0,0,0,-72,0,13
0,-67,0,0,0,13
-85,0,-63,0,0,13
0,-77,0,0,0,13
0,0,-65,-63,0,13
0,0,0,-75,0,13
0,0,0,0,-76,13
0,0,0,0,-71,13
0,0,-48,-80,0,13
-88,0,0,0,-82,13
0,-63,0,0,0,13
0,0,-57,-66,0,13
0,0,0,0,-86,13
0,-72,0,0,0,13
0,0,-51,-62,0,13
0,0,0,0,-91,13
0,0,-52,0,0,13
0,-66,0,0,-73,13
-84,0,0,0,0,13
0,0,0,0,-66,13
0,0,-54,-82,0,13
0,0,0,0,-86,13
0,0,0,-74,0,13
-79,0,0,0,0,13
0,-72,0,0,-93,13
-78,0,-58,0,0,13
0,0,-57,-69,0,13
0,-73,0,0,0,13
0,0,0,-72,0,13
-85,0,0,0,0,13
-80,0,0,0,0,13
0,-68,0,0,0,13
0,0,-53,0,0,13
0,0,0,0,-78,13
0,-64,0,0,0,13
0,0,0,-69,0,13
0,0,-67,-77,0,13
0,-74,0,0,0,13
0,-64,0,0,0,13
0,0,-64,-82,0,13
0,0,-58,0,0,13
-81,0,0,0,0,13
0,-72,0,0,0,13
-82,0,0,0,0,13
0,0,0,0,-79,13
0,0,-58,-66,0,13
0,0,0,0,-63,13
0,0,0,0,-74,13
0,0,-61,-76,0,13
0,-69,0,0,-75,13
0,0,-48,0,0,13
0,0,0,0,-71,13
0,0,-60,-66,0,13
0,0,0,0,-79,13
0,-73,0,0,0,13
0,0,-60,-64,0,13
0,-72,0,0,0,13
0,0,-56,-59,0,13
0,0,0,0,-81,13
0,0,0,0,-76,13
-78,0,0,0,0,13
0,0,0,-73,0,13
0,-77,0,0,0,13
-82,0,0,0,0,13
0,-76,0,0,0,13
0,0,-55,-91,0,13
0,0,0,0,-77,13
0,0,0,-77,0,13
-86,0,0,0,0,13
0,-71,0,0,0,13
0,0,-52,0,0,13
0,-74,0,0,0,13
0,-78,0,0,0,13
0,0,-56,0,0,13
-89,0,0,0,0,13
0,0,0,0,-66,13
0,0,0,-62,0,13
0,0,-70,0,0,13
0,-79,0,0,0,13
0,0,0,-75,0,13
-89,0,0,0,0,13
0,0,-60,0,0,13
-76,0,0,0,0,13
0,0,-54,-69,0,13
0,-67,0,0,0,13
-77,0,0,0,0,13
0,0,-58,-69,0,13
0,-76,0,0,0,13
0,0,-56,-69,0,13
-76,0,0,0,0,13
0,0,-50,0,0,13
-80,0,0,0,0,13
0,0,-47,0,0,13
0,0,0,-75,0,13
0,0,0,0,-67,13
0,0,-59,-72,0,13
0,0,0,-65,0,13
0,-72,0,0,0,13
0,0,0,0,-64,13
0,0,0,-61,0,13
0,-71,0,0,0,13
0,0,-50,0,0,13
0,0,0,-65,0,13
-87,0,0,0,0,13
0,-78,0,0,0,13
0,-75,0,0,0,13
0,0,-55,0,0,13
-77,0,0,0,0,13
0,-69,0,0,0,13
0,0,0,-79,0,13
-87,0,0,0,0,13
0,0,0,-81,0,13
0,0,-55,0,0,13
0,0,0,0,-83,13
0,-69,0,0,0,13
0,-74,0,0,-70,13
0,0,-56,0,0,13
-75,0,0,0,0,13
0,0,0,0,-64,13
-82,0,0,0,0,13
0,0,0,-70,0,13
0,-85,0,0,0,13
0,0,-54,0,0,13
0,0,0,0,-72,13
0,0,-52,0,0,13
-80,0,0,0,0,13
0,0,0,-72,0,13
0,0,-53,0,0,13
0,0,-56,0,0,13
0,0,0,-68,0,13
0,0,0,0,-79,13
0,0,0,0,-67,13
0,0,0,0,-71,13
-87,0,0,0,-75,13
0,0,0,-70,0,13
0,0,0,-66,0,13
0,-78,0,0,0,13
0,0,0,-71,0,13
0,0,0,0,-80,13
0,-72,0,0,0,13
0,0,-62,0,0,13
0,0,0,-76,0,13
0,-72,0,0,0,13
0,0,-59,0,0,13
-88,0,0,0,-81,13
0,-64,0,0,0,13
0,0,-57,0,0,13
0,0,0,0,-78,13
0,0,-53,0,0,13
0,0,-67,0,0,13
0,0,-55,0,0,13
0,0,0,0,-82,13
0,-74,0,0,0,13
0,0,-69,0,0,13
0,0,0,0,-77,13
0,0,-48,0,0,13
0,0,0,0,-79,13
0,0,-55,0,0,13
-87,0,0,0,-76,13
0,0,0,0,-69,13
0,0,0,0,-69,13
0,0,0,-70,0,13
0,0,0,0,-72,13
0,-62,0,0,0,13
0,0,-52,0,0,13
0,0,0,-65,0,13
0,0,-48,0,0,13
0,0,0,-70,0,13
0,-76,0,0,0,13
-80,0,0,0,-61,13
0,0,0,-77,0,13
0,-71,0,0,0,13
0,0,0,-62,0,13
0,0,-59,0,0,13
-91,0,0,0,-75,13
0,0,0,-70,0,13
0,0,0,0,-70,13
0,0,-56,0,0,13
0,-76,0,0,0,13
-86,0,0,0,-70,13
0,-70,0,0,0,13
-91,0,0,0,-70,13
0,0,-53,0,0,13
0,0,0,-60,0,13
0,0,-57,0,0,13
-88,0,0,0,-81,13
0,0,-56,0,0,13
0,0,0,-63,0,13
-86,0,0,0,-68,13
0,0,-68,0,0,13
0,0,0,-82,0,13
0,0,-57,0,0,13
-92,0,0,0,0,13
0,0,0,0,-83,13
0,-68,0,0,0,13
0,0,-57,0,0,13
-86,0,0,0,-84,13
0,0,0,-80,0,13
0,-72,0,0,0,13
0,-68,0,0,0,13
0,0,-52,0,0,13
-83,0,0,0,0,13
0,0,0,-73,0,13
-81,0,0,0,-79,13
0,0,0,-74,0,13
0,-68,0,0,0,13
0,0,0,-72,0,13
0,-72,0,0,0,13
0,-67,0,0,0,13
0,0,-56,0,0,13
-85,0,0,0,0,13
-83,0,0,0,0,13
0,-64,0,0,0,13
0,0,0,-70,0,13
0,-68,0,0,0,13
0,0,-54,0,0,13
0,0,0,-66,0,13
0,-83,0,0,0,13
0,0,-54,0,0,13
0,-72,0,0,0,13
-79,0,0,0,-79,13
0,0,-66,0,0,13
0,0,0,0,-77,13
0,0,-51,0,0,13
-77,0,0,0,0,13
0,-71,0,0,0,13
0,0,-54,0,0,13
0,0,-58,0,0,13
0,0,0,-67,0,13
0,0,0,0,-68,13
0,0,-54,0,0,13
0,0,-56,0,0,13
0,0,0,-69,0,13
0,0,0,0,-81,13
0,-66,0,0,0,13
0,0,0,-66,0,13
0,0,0,-62,0,13
0,0,0,-60,0,13
-92,0,0,0,-65,13
0,0,-57,0,0,13
-80,0,0,0,0,13
-88,0,0,0,-90,13
0,-70,0,0,0,13
0,0,0,0,-86,13
0,-70,0,0,0,13
0,0,-60,0,0,13
0,0,0,-67,-75,13
0,0,-66,0,0,13
0,0,0,-71,0,13
-91,0,0,0,0,13
0,0,0,-79,-97,13
0,0,0,-76,0,13
-78,0,0,0,0,13
0,0,-50,0,0,13
0,0,0,-71,0,13
0,-71,0,0,0,13
0,0,0,-74,0,13
0,0,0,0,-91,13
0,0,0,-74,-82,13
0,-78,0,0,0,13
0,0,0,-75,0,13
0,-66,0,0,0,13
0,0,0,0,-76,13
0,-68,0,0,0,13
-89,0,0,-73,-86,13
0,-70,0,0,0,13
0,0,0,-66,0,13
0,0,-58,0,0,13
0,-73,0,0,0,13
0,0,-50,0,0,13
0,-69,0,0,0,13
-87,0,0,0,0,13
0,0,-63,0,0,13
0,0,0,-73,0,13
0,0,-58,0,0,13
-80,0,0,-58,0,13
0,0,-56,0,0,13
0,-70,0,0,0,13
0,0,-59,0,0,13
0,0,-48,0,0,13
-84,0,0,-64,-75,13
0,-74,0,0,0,13
-82,0,0,0,-78,13
0,0,0,-64,-80,13
0,0,0,-73,0,13
0,-71,0,0,0,13
0,0,-57,0,0,13
0,-72,0,0,0,13
0,0,-54,0,0,13
-90,0,0,0,0,13
