B1,B2,B3,B4,B5,Zone
0,-75,0,0,0,15
0,0,0,-68,0,15
0,0,0,-71,0,15
0,0,0,0,-71,15
0,0,0,0,-70,15
0,0,0,0,-74,15
0,0,-72,0,0,15
0,-73,0,0,0,15
0,0,0,0,-81,15
0,0,-69,0,0,15
-85,-74,0,0,0,15
0,0,0,-69,0,15
0,0,0,0,-54,15
0,0,-64,0,0,15
0,0,0,-71,0,15
0,0,-75,0,0,15
0,0,0,-46,0,15
0,-79,0,0,0,15
0,-76,0,0,0,15
0,0,-73,0,0,15
0,0,0,-67,0,15
0,0,-70,0,0,15
0,0,0,-70,0,15
0,0,-68,0,0,15
0,0,0,-69,0,15
0,-68,0,0,0,15
0,-68,0,0,0,15
0,0,0,0,-73,15
0,0,0,0,-81,15
0,0,0,-68,0,15
0,-71,0,0,0,15
-84,0,0,0,0,15
0,0,-69,0,0,15
0,0,-64,0,0,15
0,0,0,0,-82,15
0,-68,-45,0,0,15
0,0,0,-67,0,15
0,-70,0,0,0,15
-78,0,0,0,0,15
0,0,0,-79,-70,15
0,0,-68,0,0,15
0,-68,-36,0,0,15
-88,0,0,0,0,15
-87,0,0,0,0,15
0,0,-79,0,0,15
0,0,0,-70,-89,15
0,-82,0,0,0,15
0,-80,0,0,0,15
0,0,-65,0,0,15
0,-72,0,0,0,15
0,0,0,-75,0,15
0,0,-70,0,0,15
0,0,0,-71,0,15
-87,0,0,0,0,15
0,0,0,-84,0,15
0,0,0,-65,-69,15
-81,0,0,0,0,15
0,0,0,-72,0,15
0,0,0,-64,0,15
0,0,0,0,-68,15
0,0,-68,0,0,15
0,0,0,-70,-74,15
-89,0,0,0,0,15
-91,0,0,0,0,15
0,-82,0,0,0,15
0,0,0,-67,0,15
0,-77,-68,0,0,15
0,0,0,0,-73,15
0,-89,0,0,0,15
0,0,0,-73,0,15
-77,0,0,0,0,15
0,0,0,-82,-80,15
0,0,-71,0,0,15
0,0,0,-70,0,15
0,-77,0,0,0,15
0,0,0,-72,0,15
0,0,0,0,-86,15
0,-75,-66,0,0,15
0,0,0,-74,0,15
0,0,-69,0,0,15
0,0,0,-73,0,15
0,-70,0,0,0,15
-89,0,0,0,0,15
-79,0,0,0,0,15
0,-71,-40,0,0,15
0,0,0,0,-85,15
0,0,-68,0,0,15
0,-71,-43,0,0,15
-80,0,0,0,0,15
-81,0,0,0,0,15
0,0,-65,0,0,15
0,0,-67,0,0,15
0,0,0,-69,-80,15
0,-69,-71,0,0,15
0,0,0,-69,-84,15
0,0,-64,0,0,15
0,0,0,-77,0,15
-79,0,0,0,0,15
-79,0,0,0,0,15
0,-79,0,0,0,15
0,0,-68,0,0,15
0,0,0,-70,0,15
0,0,-68,0,0,15
0,0,-65,0,0,15
0,0,0,-71,-78,15
0,-81,0,0,0,15
-85,-78,-47,0,0,15
0,0,0,-82,0,15
0,0,0,-74,0,15
0,-68,0,0,0,15
0,0,0,-65,0,15
0,0,0,0,-72,15
0,0,-66,0,0,15
0,0,0,-66,0,15
0,0,-59,0,0,15
0,0,0,-63,0,15
-84,0,0,0,0,15
0,0,-76,0,0,15
0,0,0,-68,-75,15
0,0,-67,0,0,15
-81,0,0,0,0,15
0,0,0,-66,0,15
0,-70,0,0,0,15
0,0,0,0,-75,15
0,0,0,-62,0,15
0,-80,0,0,0,15
0,0,-86,0,0,15
0,0,0,-68,-72,15
0,-78,0,0,0,15
0,0,-65,0,0,15
0,0,0,-84,-72,15
0,0,-78,0,0,15
0,0,0,-67,0,15
0,0,0,-72,0,15
0,0,0,-65,-70,15
-92,0,-89,0,0,15
0,0,0,0,-75,15
0,0,0,-71,0,15
0,-78,-73,0,0,15
0,0,0,-71,0,15
0,0,-71,0,0,15
-78,0,0,0,0,15
0,-69,0,0,0,15
0,0,0,-74,-78,15
0,-74,0,0,0,15
0,0,-65,0,0,15
0,0,0,-69,-81,15
-90,0,-65,0,0,15
0,0,0,-65,-72,15
-81,0,-70,0,0,15
0,0,-63,0,0,15
0,0,0,-72,-75,15
0,-83,0,0,0,15
0,0,0,-68,0,15
-88,0,-75,0,0,15
0,-83,0,0,0,15
0,0,0,-66,-79,15
0,-75,-65,0,0,15
0,0,0,-65,0,15
0,0,0,0,-79,15
0,0,0,-67,0,15
0,-81,-65,0,0,15
-82,0,0,0,0,15
0,0,0,0,-80,15
0,0,-85,0,0,15
0,-81,0,0,0,15
-83,0,0,0,0,15
0,0,-81,0,0,15
0,0,0,0,-76,15
0,0,-67,0,0,15
0,0,0,-68,0,15
0,0,0,-47,-80,15
0,0,-71,0,0,15
0,-70,0,0,0,15
0,0,0,0,-70,15
-77,0,0,0,0,15
0,-71,0,0,0,15
0,-71,0,0,0,15
0,0,-66,-72,0,15
0,0,-39,0,0,15
-78,-71,0,0,0,15
-81,0,-61,0,0,15
0,0,-57,0,0,15
0,-77,0,0,0,15
0,-79,0,0,0,15
0,0,0,-65,-72,15
0,-70,0,0,0,15
0,0,0,0,-74,15
0,0,-69,0,0,15
0,0,-64,0,0,15
0,0,-67,0,0,15
0,-77,0,0,0,15
0,0,0,-64,0,15
0,0,0,0,-67,15
0,-70,0,0,0,15
0,0,0,0,-69,15
-74,0,0,0,0,15
0,0,0,-84,0,15
0,0,0,-64,0,15
0,0,-74,0,0,15
0,0,0,0,-68,15
0,0,-63,0,0,15
0,-78,0,0,0,15
0,0,0,0,-64,15
0,0,-74,0,0,15
0,0,-75,0,0,15
0,0,-70,0,0,15
0,0,0,0,-69,15
0,-78,0,0,0,15
0,0,0,-77,-66,15
0,0,-69,0,0,15
0,0,-66,0,0,15
0,0,0,0,-69,15
0,0,-68,0,0,15
0,0,-78,0,0,15
0,-73,0,0,0,15
0,0,0,-62,0,15
0,0,0,-69,0,15
0,-79,0,0,0,15
0,0,0,-91,-67,15
0,0,0,0,-64,15
0,0,0,0,-65,15
0,-89,0,0,0,15
0,0,-69,0,0,15
0,0,0,-72,-75,15
-84,0,0,0,0,15
0,0,0,-70,0,15
0,0,-61,0,0,15
-80,0,0,0,0,15
0,0,-73,0,0,15
0,0,0,-78,0,15
0,0,0,-64,0,15
0,0,-70,0,0,15
0,0,-65,0,0,15
0,-74,0,0,0,15
0,0,-70,0,0,15
0,0,0,0,-75,15
0,0,-65,0,0,15
0,0,0,-70,0,15
-78,-76,0,0,0,15
0,0,0,-70,0,15
-81,0,0,0,0,15
0,0,-71,0,0,15
0,-74,0,0,0,15
0,0,0,-72,0,15
0,0,0,-71,0,15
-79,0,0,0,0,15
0,0,-64,0,0,15
0,0,0,-67,0,15
0,0,0,-71,0,15
0,0,0,0,-69,15
0,0,-73,0,0,15
0,0,0,0,-67,15
0,0,-63,0,0,15
0,0,0,0,-88,15
0,-83,0,0,0,15
0,0,0,-58,0,15
0,0,-47,0,0,15
0,-77,0,0,0,15
0,0,0,-65,0,15
0,0,0,0,-73,15
-80,0,-69,0,0,15
0,-80,0,0,0,15
0,-77,0,0,0,15
0,0,0,-63,0,15
-90,0,0,0,0,15
0,-75,0,0,0,15
0,0,0,-66,0,15
0,0,0,0,-70,15
0,0,-71,0,0,15
0,0,-70,0,0,15
0,-82,0,0,0,15
0,0,-47,0,0,15
0,0,-42,-66,0,15
0,0,0,-46,-81,15
0,0,0,-72,-79,15
-79,0,0,0,0,15
0,0,-72,0,0,15
0,-82,0,0,0,15
0,0,0,-72,0,15
0,0,0,0,-80,15
0,0,0,0,-87,15
0,0,-66,0,0,15
0,0,-68,0,0,15
0,-79,0,0,0,15
0,0,0,0,-75,15
0,0,0,-56,-91,15
-79,0,0,0,0,15
0,0,0,-66,0,15
0,-76,0,0,0,15
0,0,-63,0,0,15
-85,0,0,0,0,15
0,0,0,-76,0,15
0,0,0,0,-82,15
0,-78,0,0,0,15
0,0,-64,0,0,15
0,-73,0,0,0,15
-79,0,0,0,0,15
0,0,0,-68,0,15
-92,0,0,0,0,15
0,-82,0,0,0,15
0,0,0,-69,0,15
0,0,-72,0,0,15
0,0,0,0,-72,15
0,0,-71,-45,0,15
0,0,0,-70,0,15
0,0,0,0,-75,15
0,0,-70,0,0,15
0,0,0,0,-76,15
0,0,0,0,-75,15
-88,0,0,0,0,15
0,0,-67,0,0,15
0,0,-73,0,0,15
0,0,0,0,-82,15
-92,0,0,0,0,15
0,0,0,-70,0,15
0,-77,0,0,-77,15
0,0,-67,0,0,15
0,-76,0,0,0,15
0,0,0,-75,0,15
0,0,0,0,-77,15
0,0,-71,0,0,15
0,-80,0,0,0,15
0,0,-79,0,0,15
0,0,0,-73,-82,15
-86,0,0,0,0,15
0,0,0,-76,-83,15
-81,0,0,0,0,15
0,0,-68,0,0,15
0,-87,0,0,0,15
0,0,-84,0,0,15
0,-83,0,0,0,15
0,0,0,-74,0,15
-84,-75,0,0,0,15
0,0,0,0,-77,15
0,0,-67,0,0,15
0,0,0,0,-71,15
0,0,0,-60,0,15
0,0,-63,0,0,15
0,-76,0,0,0,15
0,-77,0,0,0,15
0,0,-41,-62,0,15
0,0,0,-66,0,15
0,0,0,-60,0,15
0,0,-68,0,0,15
0,0,0,-66,0,15
-90,-96,0,0,0,15
0,0,0,-66,-69,15
0,-76,0,0,0,15
0,0,-67,-60,0,15
0,-76,0,0,0,15
0,0,-45,-65,0,15
0,0,0,-59,0,15
-79,0,0,0,0,15
0,-80,0,0,0,15
0,0,-62,0,0,15
0,0,-70,0,0,15
0,-80,0,0,0,15
0,0,0,-66,0,15
-73,0,0,0,0,15
0,0,0,0,-73,15
0,0,-63,0,0,15
-79,0,0,0,0,15
-74,0,0,0,0,15
0,0,0,0,-79,15
0,-73,0,0,0,15
0,0,0,-61,0,15
-85,-67,0,0,0,15
0,0,-57,0,0,15
0,0,-69,0,0,15
0,0,-62,0,0,15
0,0,0,0,-84,15
0,0,0,-70,0,15
0,0,-61,0,0,15
0,0,0,-62,0,15
-82,0,0,0,0,15
0,0,0,0,-77,15
0,-78,0,0,0,15
-86,0,0,0,0,15
0,0,-60,0,0,15
-88,0,0,0,0,15
0,0,-68,0,0,15
0,0,-68,0,0,15
0,0,0,-66,0,15
0,0,0,-64,0,15
0,0,0,-65,0,15
0,-77,0,0,0,15
-79,0,0,0,0,15
0,0,-61,0,0,15
0,0,0,0,-70,15
0,0,-78,0,0,15
0,0,0,-57,0,15
0,-81,0,0,0,15
0,-74,0,0,0,15
0,0,0,-63,0,15
0,-75,0,0,0,15
-83,0,0,0,0,15
0,0,0,0,-75,15
-81,0,0,0,0,15
0,0,0,0,-68,15
0,-82,0,-73,0,15
-86,0,0,0,0,15
0,0,0,-60,0,15
0,-88,0,0,0,15
0,-88,0,0,0,15
0,0,0,0,-71,15
0,0,-66,0,0,15
0,0,0,-66,0,15
0,0,0,-62,0,15
0,-76,0,0,0,15
0,-76,0,0,0,15
0,0,0,0,-69,15
0,0,-74,0,0,15
0,0,0,-70,0,15
-83,0,0,0,0,15
0,0,-75,0,0,15
0,0,0,-69,0,15
0,0,-74,0,0,15
0,0,0,-62,0,15
0,0,0,0,-71,15
0,0,0,-61,0,15
0,0,-70,0,0,15
0,0,0,-68,0,15
0,0,-64,0,0,15
0,-75,0,0,0,15
0,0,-67,0,0,15
-87,0,0,0,0,15
0,0,0,-58,0,15
0,0,0,0,-71,15
0,0,0,0,-71,15
0,0,0,-62,0,15
0,0,0,-61,0,15
0,0,-79,0,0,15
0,-69,0,0,0,15
-87,0,0,0,0,15
0,0,0,0,-75,15
0,-79,0,0,0,15
0,0,0,0,-71,15
0,0,0,-71,0,15
-89,0,0,0,0,15
0,0,-62,0,0,15
-74,0,0,0,0,15
0,0,-71,0,0,15
0,0,-60,0,0,15
-81,0,0,0,0,15
0,-70,0,-66,0,15
0,0,0,0,-72,15
0,0,0,-65,0,15
0,0,-64,0,0,15
-80,0,0,0,0,15
0,0,-66,0,0,15
0,0,-74,0,0,15
0,0,0,-71,0,15
-85,0,0,0,0,15
0,0,0,0,-80,15
0,0,-67,0,0,15
0,0,0,-70,0,15
0,0,0,0,-82,15
0,-69,0,0,0,15
0,0,0,0,-87,15
0,0,0,-61,0,15
0,0,0,0,-78,15
0,0,-62,0,0,15
0,-71,0,0,0,15
-86,0,0,0,0,15
