B1,B2,B3,B4,B5,Zone
0,0,0,0,-67,24
0,0,0,-80,-70,24
0,0,0,-73,0,24
0,0,0,-48,0,24
0,0,0,-73,0,24
0,-83,0,0,0,24
-85,0,0,0,0,24
-84,0,0,0,0,24
0,0,0,0,-38,24
0,0,0,-87,0,24
0,0,0,-75,0,24
0,-74,0,0,0,24
0,0,-82,0,0,24
0,0,-77,0,0,24
-81,0,0,0,0,24
0,0,0,0,-76,24
0,0,0,0,-60,24
0,0,0,-82,0,24
0,0,-80,0,0,24
0,0,-83,0,0,24
0,0,0,-84,0,24
0,0,-77,0,0,24
0,0,0,-72,-37,24
0,-80,0,-50,-58,24
-82,0,0,0,0,24
0,-80,0,0,0,24
0,0,0,0,-65,24
0,0,0,-74,0,24
0,0,-85,0,0,24
0,-81,0,0,-35,24
0,0,0,-75,0,24
-80,0,0,0,0,24
0,0,0,-76,0,24
0,0,0,-85,0,24
-92,0,0,0,0,24
-61,0,0,0,0,24
0,-81,0,0,-69,24
0,-85,0,0,-44,24
0,0,0,0,-61,24
0,0,0,-73,0,24
0,0,-87,0,-62,24
0,0,0,-77,0,24
-86,0,0,0,0,24
-88,0,0,0,0,24
-79,0,0,0,0,24
-81,0,0,0,0,24
0,-80,0,0,-63,24
0,0,0,-66,0,24
0,0,0,0,-67,24
-79,0,0,0,0,24
0,0,-79,-72,0,24
0,-78,0,0,0,24
0,0,-74,-71,0,24
0,-81,0,0,0,24
0,0,0,0,-69,24
0,0,0,0,-61,24
0,0,0,0,-64,24
0,-82,0,0,0,24
-85,0,0,0,0,24
0,-94,0,0,0,24
0,0,-80,0,0,24
0,0,0,0,-67,24
0,0,0,0,-76,24
0,0,0,-79,0,24
0,0,0,-79,0,24
-93,0,0,0,0,24
0,0,-80,-75,0,24
0,-86,0,0,0,24
0,0,-78,0,0,24
0,0,0,0,-61,24
0,0,0,0,-57,24
0,0,0,-72,-40,24
0,-82,0,0,0,24
-78,0,0,0,0,24
0,0,-74,-72,0,24
0,-80,0,0,0,24
0,0,-81,0,0,24
0,0,0,0,-62,24
0,0,0,-79,-73,24
0,-87,0,0,0,24
0,0,-87,-86,0,24
0,-82,0,0,0,24
0,0,0,-70,-79,24
0,0,0,-74,-40,24
0,-76,0,0,0,24
0,0,-78,0,0,24
0,0,0,0,-64,24
0,0,0,0,-61,24
0,0,0,-73,-61,24
-97,-80,0,0,0,24
-90,0,0,0,0,24
0,0,-84,0,0,24
0,0,-84,0,0,24
0,0,0,0,-69,24
0,0,0,0,-59,24
0,0,0,-77,0,24
0,0,0,-78,0,24
0,-88,0,0,0,24
0,0,-76,0,0,24
0,0,0,0,-69,24
0,0,0,0,-58,24
-80,0,0,0,0,24
-83,0,0,0,0,24
0,0,-88,0,0,24
0,0,-86,0,0,24
0,0,0,0,-67,24
0,0,0,-77,0,24
0,0,0,-74,-35,24
0,0,-80,-66,0,24
-88,0,0,0,0,24
0,0,0,-72,0,24
0,-79,0,0,0,24
0,0,0,0,-60,24
0,0,0,0,-62,24
-82,0,0,0,0,24
0,0,-77,-50,0,24
0,-83,0,0,0,24
0,0,-85,0,0,24
0,0,0,0,-60,24
0,0,0,-78,-69,24
0,0,0,-79,-67,24
0,0,0,-78,0,24
-92,-81,0,0,0,24
0,-86,0,0,0,24
0,0,-88,0,0,24
0,0,0,0,-64,24
0,0,0,-80,-67,24
0,0,0,-77,-64,24
0,-76,0,0,0,24
0,0,-85,-71,0,24
-82,0,0,0,0,24
0,0,-88,0,0,24
0,0,0,-76,-58,24
0,0,0,-74,0,24
0,0,-84,0,0,24
0,-82,0,0,0,24
0,0,0,0,-71,24
0,0,0,-76,-64,24
0,0,-86,-80,0,24
0,-76,0,0,0,24
-82,0,0,0,0,24
0,-78,0,0,0,24
-79,0,0,0,0,24
0,-78,0,0,0,24
0,0,0,0,-68,24
0,0,0,0,-58,24
0,0,0,0,-65,24
0,0,0,-81,0,24
-90,0,0,0,0,24
0,0,-83,0,0,24
0,-80,0,0,0,24
0,0,0,0,-67,24
0,0,0,0,-60,24
0,0,0,0,-69,24
-89,-78,0,0,0,24
